X,Y,Z
5.1618,-166.2299,-24.3592
5.2984,-166.1,-24.3592
5.4351,-165.9886,-24.2592
5.5718,-165.8586,-24.2592
5.7084,-165.7287,-24.2592
5.8353,-165.5987,-24.2592
5.972,-165.4688,-24.2591
6.1087,-165.3574,-24.2591
6.2453,-165.2089,-24.2591
6.3917,-165.0975,-24.2591
6.5382,-164.9861,-24.2591
6.6846,-164.8562,-24.2591
6.8408,-164.7448,-24.2591
6.997,-164.652,-24.2591
7.1531,-164.522,-24.2591
7.2898,-164.4106,-24.2591
7.446,-164.2992,-24.2591
7.5924,-164.1693,-24.2591
7.7388,-164.0579,-24.2591
7.895,-163.9465,-24.2591
8.0414,-163.8166,-24.2591
8.1976,-163.6866,-24.2591
8.3636,-163.5567,-24.2591
8.5393,-163.4267,-24.2591
8.715,-163.2782,-24.2591
8.9005,-163.1297,-24.2591
9.0859,-162.9812,-24.2591
9.2812,-162.8327,-24.2591
9.4569,-162.6842,-24.2591
9.6521,-162.5356,-24.2591
9.8376,-162.3871,-24.2591
10.023,-162.2201,-24.2591
10.1988,-162.0715,-24.2591
10.3842,-161.923,-24.2591
10.5599,-161.7559,-24.2591
10.7454,-161.6074,-24.2591
10.9211,-161.4404,-24.2591
11.0968,-161.2918,-24.259
11.2725,-161.1248,-24.259
11.4482,-160.9577,-24.259
11.6239,-160.7906,-24.259
11.7997,-160.6235,-24.259
11.9656,-160.4565,-24.259
12.1413,-160.2894,-24.259
12.3073,-160.1223,-24.259
12.4732,-159.9552,-24.259
12.6489,-159.7696,-24.159
12.8051,-159.6025,-24.159
12.971,-159.4169,-24.159
13.137,-159.2498,-24.159
13.3127,-159.0827,-24.159
13.4884,-158.9156,-24.159
13.6641,-158.7485,-24.159
13.8398,-158.5815,-24.159
14.0253,-158.433,-24.159
14.2108,-158.2659,-24.159
14.3865,-158.1174,-24.159
14.5817,-157.9689,-24.159
14.7672,-157.8018,-24.159
14.9526,-157.6533,-24.159
15.1479,-157.5233,-24.159
15.3431,-157.3748,-24.159
15.5383,-157.2263,-24.159
15.7336,-157.0963,-24.159
15.9288,-156.9478,-24.1589
16.124,-156.7993,-24.1589
16.3095,-156.6694,-24.1589
16.495,-156.5208,-24.1589
16.6707,-156.3723,-24.1589
16.8561,-156.2424,-24.1589
17.0318,-156.0939,-24.1589
17.2076,-155.9453,-24.1589
17.3735,-155.7968,-24.1589
17.5492,-155.6483,-24.1589
17.7249,-155.4998,-24.1589
17.8909,-155.3513,-24.1589
18.0568,-155.2028,-24.1589
18.2228,-155.0543,-24.1589
18.3887,-154.9058,-24.1589
18.5546,-154.7572,-24.1589
18.7206,-154.5902,-24.1589
18.8768,-154.4416,-24.1589
19.0427,-154.2931,-24.1589
19.1989,-154.1261,-24.1589
19.3551,-153.9775,-24.1589
19.5113,-153.8105,-24.1589
19.6675,-153.6434,-24.1589
19.8236,-153.4949,-24.1589
19.9798,-153.3278,-24.1589
20.1263,-153.1607,-24.1589
20.2824,-152.9936,-24.1589
20.4289,-152.8451,-24.1589
20.5753,-152.678,-24.1589
20.7217,-152.4924,-24.1589
20.8681,-152.3253,-24.1589
21.0146,-152.1582,-24.1588
21.161,-151.9912,-24.1588
21.3074,-151.8241,-24.1588
21.4441,-151.657,-24.1588
21.6002,-151.4899,-24.1588
21.7467,-151.3229,-24.1588
21.8931,-151.1558,-24.1588
22.0395,-150.9887,-24.1588
22.1957,-150.8216,-24.1588
22.3421,-150.6731,-24.1588
22.4983,-150.506,-24.1588
22.6545,-150.339,-24.1588
22.8009,-150.1719,-24.1588
22.9571,-150.0234,-24.1588
23.1133,-149.8563,-24.1588
23.2695,-149.6892,-24.1588
23.4256,-149.5407,-24.1588
23.5818,-149.3736,-24.1588
23.738,-149.2251,-24.1588
23.904,-149.058,-24.1588
24.0601,-148.9095,-24.1588
24.2261,-148.7424,-24.1588
24.3823,-148.5939,-24.1588
24.5482,-148.4454,-24.1588
24.7044,-148.2783,-24.1588
24.8801,-148.1298,-24.1588
25.0363,-147.9813,-24.1588
25.2022,-147.8142,-24.1588
25.3682,-147.6657,-24.1588
25.5439,-147.5172,-24.1588
25.7098,-147.3687,-24.1588
25.8758,-147.2202,-24.1588
26.0417,-147.0716,-24.1587
26.2174,-146.9231,-24.1587
26.3931,-146.7746,-24.1587
26.5591,-146.6261,-24.1587
26.725,-146.4776,-24.1587
26.9007,-146.3291,-24.1587
27.0667,-146.1806,-24.1587
27.2326,-146.032,-24.1587
27.3986,-145.8835,-24.1587
27.5645,-145.7165,-24.1587
27.7305,-145.5679,-24.1587
27.8867,-145.4009,-24.1587
28.0526,-145.2523,-24.1587
28.2088,-145.0853,-24.1587
28.3747,-144.9368,-24.1587
28.5309,-144.7697,-24.1587
28.6871,-144.6026,-24.1587
28.8433,-144.4541,-24.1587
28.9995,-144.287,-24.1587
29.1556,-144.1199,-24.1587
29.3118,-143.9528,-24.1587
29.4583,-143.7858,-24.1587
29.5852,-143.6187,-24.1587
29.712,-143.433,-24.1587
29.8389,-143.2474,-24.1587
29.9561,-143.0618,-24.1587
30.0732,-142.8761,-24.1587
30.1806,-142.6719,-24.1587
30.2782,-142.4863,-24.1587
30.3758,-142.2821,-24.1587
30.4637,-142.0779,-24.1587
30.5515,-141.8737,-24.1586
30.6199,-141.6509,-24.1586
30.698,-141.4467,-24.1586
30.7565,-141.2239,-24.1586
30.8151,-141.0197,-24.1586
30.8737,-140.7969,-24.1586
30.9225,-140.5742,-24.1586
30.9615,-140.37,-24.1586
30.9908,-140.1472,-24.1586
31.0201,-139.9244,-24.1586
31.0396,-139.7016,-24.1586
31.0591,-139.4789,-24.1586
31.0689,-139.2561,-24.1586
31.0591,-139.0333,-24.1586
31.0298,-138.8106,-24.1586
30.981,-138.5878,-24.1586
30.9224,-138.3836,-24.1586
30.8443,-138.198,-24.1586
30.7467,-138.0123,-24.1586
30.6296,-137.8452,-24.1586
30.4929,-137.6782,-24.1586
30.3563,-137.5296,-24.2586
30.2098,-137.3811,-24.1586
30.0927,-137.1955,-24.2585
29.9658,-137.0284,-24.2585
29.8291,-136.8613,-24.2585
29.6925,-136.6943,-24.2585
29.5656,-136.5272,-24.2585
29.3996,-136.3787,-24.2585
29.2239,-136.2673,-24.2585
29.0482,-136.1373,-24.2585
28.8823,-135.9888,-24.2585
28.6968,-135.8774,-24.2585
28.5113,-135.7475,-24.2585
28.3259,-135.6361,-24.2585
28.1501,-135.4876,-24.2585
27.9842,-135.3391,-24.2585
27.8183,-135.1906,-24.2585
27.6523,-135.0421,-24.2585
27.4864,-134.875,-24.2585
27.3204,-134.7265,-24.2585
27.1642,-134.578,-24.2585
26.9983,-134.4109,-24.2585
26.8519,-134.2438,-24.2585
26.6957,-134.0767,-24.2585
26.5395,-133.9097,-24.2585
26.3833,-133.7426,-24.2585
26.2173,-133.5755,-24.2585
26.0612,-133.427,-24.2584
25.8952,-133.2599,-24.2584
25.7195,-133.1114,-24.2584
25.5536,-132.9443,-24.2584
25.3974,-132.7773,-24.2584
25.2314,-132.6287,-24.2584
25.0752,-132.4617,-24.2584
24.9093,-132.2946,-24.2584
24.7531,-132.1275,-24.2584
24.5969,-131.9604,-24.2584
24.4407,-131.7934,-24.2584
24.2846,-131.6263,-24.2584
24.1284,-131.4592,-24.2584
23.9722,-131.2921,-24.2584
23.816,-131.1251,-24.2584
23.6598,-130.958,-24.2584
23.5134,-130.7723,-24.2584
23.3572,-130.6053,-24.2584
23.2108,-130.4382,-24.2584
23.0546,-130.2711,-24.2584
22.9082,-130.0855,-24.2584
22.752,-129.8998,-24.2584
22.6056,-129.7328,-24.2584
22.4591,-129.5471,-24.2584
22.3127,-129.38,-24.2584
22.1663,-129.1944,-24.2583
22.0199,-129.0088,-24.2583
21.8832,-128.8231,-24.2583
21.7368,-128.656,-24.2583
21.5904,-128.4704,-24.2583
21.4537,-128.2848,-24.2583
21.3073,-128.0991,-24.2583
21.1706,-127.9135,-24.2583
21.0339,-127.7278,-24.2583
20.8973,-127.5422,-24.2583
20.7606,-127.3566,-24.2583
20.624,-127.1709,-24.2583
20.4873,-126.9853,-24.2583
20.3506,-126.7996,-24.2583
20.2237,-126.614,-24.2583
20.0968,-126.4098,-24.2583
19.9602,-126.2242,-24.2583
19.8333,-126.0385,-24.2583
19.7064,-125.8529,-24.2583
19.5697,-125.6487,-24.2583
19.433,-125.4816,-24.2583
19.2964,-125.2959,-24.2583
19.1597,-125.1103,-24.2583
19.0133,-124.9432,-24.2583
18.8766,-124.7576,-24.2582
18.7302,-124.5719,-24.2582
18.5838,-124.4049,-24.2582
18.4374,-124.2192,-24.2582
18.2812,-124.0522,-24.2582
18.1348,-123.8851,-24.2582
17.9883,-123.6994,-24.3582
17.8419,-123.5138,-24.2582
17.6955,-123.3467,-24.3582
17.5588,-123.1611,-24.3582
17.4124,-122.9754,-24.3582
17.2757,-122.8084,-24.3582
17.1391,-122.6227,-24.3582
16.9927,-122.4371,-24.3582
16.856,-122.2514,-24.2582
16.7193,-122.0658,-24.3582
16.5827,-121.8802,-24.3582
16.446,-121.6945,-24.3582
16.3191,-121.5089,-24.3582
16.1824,-121.3047,-24.3582
16.0555,-121.119,-24.3582
15.9189,-120.9334,-24.3582
15.792,-120.7477,-24.3582
15.6651,-120.5435,-24.3582
15.5382,-120.3579,-24.3582
15.4113,-120.1723,-24.3582
15.2746,-119.9681,-24.3581
15.1575,-119.7824,-24.3581
15.0306,-119.5782,-24.3581
14.9037,-119.3926,-24.3581
14.7865,-119.1884,-24.3581
14.6694,-118.9842,-24.3581
14.5523,-118.7985,-24.3581
14.4254,-118.5943,-24.3581
14.2985,-118.4087,-24.3581
14.1716,-118.2045,-24.3581
14.0447,-118.0188,-24.3581
13.908,-117.8332,-24.3581
13.7909,-117.629,-24.3581
13.6542,-117.4433,-24.3581
13.5273,-117.2391,-24.3581
13.3906,-117.0535,-24.3581
13.254,-116.8679,-24.3581
13.1271,-116.6822,-24.3581
12.9904,-116.4966,-24.3581
12.8538,-116.3109,-24.3581
12.7171,-116.1067,-24.3581
12.5804,-115.9211,-24.3581
12.4438,-115.7354,-24.3581
12.3071,-115.5498,-24.3581
12.1705,-115.3642,-24.3581
12.024,-115.1971,-24.3581
11.8776,-115.0114,-24.358
11.7409,-114.8258,-24.358
11.5945,-114.6402,-24.358
11.4481,-114.4545,-24.358
11.3114,-114.2874,-24.358
11.165,-114.1018,-24.358
11.0186,-113.9162,-24.358
10.8722,-113.7491,-24.358
10.7257,-113.5634,-24.358
10.5988,-113.3778,-24.358
10.4622,-113.1922,-24.358
10.3255,-113.0065,-24.358
10.1889,-112.8209,-24.358
10.062,-112.6352,-24.358
9.9253,-112.431,-24.358
9.7984,-112.2454,-24.358
9.6715,-112.0412,-24.358
9.5446,-111.8555,-24.358
9.4275,-111.6513,-24.358
9.3006,-111.4657,-24.358
9.1834,-111.2615,-24.458
9.0663,-111.0573,-24.358
8.9492,-110.8531,-24.358
8.832,-110.6674,-24.358
8.7246,-110.4818,-24.458
8.627,-110.2962,-24.358
8.5392,-110.1291,-24.358
8.4416,-109.962,-24.458
8.3635,-109.8135,-24.358
8.2854,-109.6835,-24.3579
8.2073,-109.535,-24.4579
8.1292,-109.4051,-24.4579
8.0609,-109.2751,-24.4579
7.9925,-109.1637,-24.4579
7.9242,-109.0524,-24.4579
7.8461,-108.9224,-24.4579
7.7875,-108.811,-24.4579
7.7192,-108.6996,-24.4579
7.6509,-108.6068,-24.4579
7.5825,-108.4954,-24.4579
7.524,-108.3841,-24.4579
7.4556,-108.2912,-24.4579
7.3873,-108.1984,-24.4579
7.319,-108.087,-24.4579
7.2507,-107.9756,-24.4579
7.1726,-107.8643,-24.4579
7.0945,-107.7343,-24.4579
7.0066,-107.6229,-24.4579
6.9285,-107.493,-24.4579
6.8309,-107.3816,-24.4579
6.7528,-107.2516,-24.4579
6.6552,-107.1217,-24.4579
6.5673,-106.9917,-24.4579
6.4697,-106.8618,-24.4579
6.3819,-106.7318,-24.4579
6.2843,-106.6205,-24.4579
6.1769,-106.4905,-24.4579
6.089,-106.342,-24.4579
5.9914,-106.2306,-24.4579
5.8938,-106.1007,-24.4579
5.7864,-105.9707,-24.4579
5.6888,-105.8408,-24.4579
5.5814,-105.7294,-24.4579
5.4838,-105.5994,-24.4579
5.3764,-105.4695,-24.3579
5.2691,-105.3395,-24.3579
5.1617,-105.2282,-24.3579
5.0543,-105.0982,-24.3579
4.9469,-104.9868,-24.3579
4.8396,-104.8569,-24.3579
4.7322,-104.7269,-24.3579
4.6151,-104.6155,-24.3579
4.5077,-104.4856,-24.3579
4.3905,-104.3742,-24.3579
4.2734,-104.2443,-24.3579
4.166,-104.1143,-24.3579
4.0489,-104.0029,-24.3578
3.9318,-103.8915,-24.3578
3.8146,-103.7616,-24.3578
3.6975,-103.6502,-24.3578
3.5803,-103.5388,-24.3578
3.4534,-103.4089,-24.3578
3.3363,-103.2975,-24.3578
3.2192,-103.1861,-24.3578
3.0923,-103.0562,-24.3578
2.9751,-102.9448,-24.3578
2.8482,-102.8334,-24.3578
2.7311,-102.722,-24.3578
2.6042,-102.6106,-24.3578
2.4871,-102.4992,-24.3578
2.3602,-102.3878,-24.3578
2.2333,-102.2765,-24.3578
2.1161,-102.1836,-24.3578
1.9892,-102.0723,-24.3578
1.8623,-101.9609,-24.3578
1.7354,-101.868,-24.3578
1.6085,-101.7567,-24.3578
1.4816,-101.6453,-24.3578
1.345,-101.5525,-24.3578
1.2083,-101.4596,-24.3578
1.0716,-101.3854,-24.3578
0.9252,-101.2926,-24.3578
0.7788,-101.2183,-24.3578
0.6324,-101.1626,-24.3578
0.4762,-101.1069,-24.3578
0.32,-101.0327,-24.3578
0.1541,-100.9955,-24.3578
-0.0021,-100.9398,-24.3578
-0.1681,-100.9027,-24.3578
-0.334,-100.8656,-24.3578
-0.4999,-100.847,-24.3578
-0.6659,-100.8285,-24.3578
-0.8318,-100.8099,-24.3578
-0.9978,-100.8099,-24.3578
-1.1637,-100.8099,-24.3578
-1.3297,-100.8099,-24.3578
-1.5054,-100.8285,-24.3578
-1.6713,-100.8656,-24.4578
-1.8275,-100.9027,-24.4578
-1.9934,-100.9398,-24.4578
-2.1496,-100.9955,-24.4578
-2.3058,-101.0512,-24.4578
-2.4522,-101.1255,-24.4578
-2.6084,-101.1997,-24.4578
-2.7451,-101.274,-24.4578
-2.9013,-101.3483,-24.4578
-3.0574,-101.4225,-24.4578
-3.2136,-101.4968,-24.4578
-3.3698,-101.5525,-24.4578
-3.526,-101.6267,-24.4578
-3.6822,-101.701,-24.4578
-3.8384,-101.7567,-24.4578
-4.0043,-101.8309,-24.4578
-4.1605,-101.9052,-24.4578
-4.3167,-101.9609,-24.4578
-4.4729,-102.0351,-24.4578
-4.6388,-102.1094,-24.4578
-4.795,-102.1836,-24.4578
-4.9414,-102.2765,-24.4578
-5.0878,-102.3693,-24.5578
-5.2343,-102.4621,-24.5578
-5.3807,-102.5549,-24.5578
-5.5271,-102.6477,-24.5578
-5.6833,-102.7591,-24.5578
-5.8492,-102.8705,-24.5578
-6.0249,-103.019,-24.5578
-6.2006,-103.149,-24.5578
-6.3861,-103.2975,-24.5578
-6.5911,-103.4274,-24.5578
-6.7961,-103.5574,-24.5578
-7.0011,-103.6873,-24.5578
-7.2158,-103.8173,-24.5578
-7.4306,-103.9287,-24.5579
-7.6356,-104.0586,-24.5579
-7.8406,-104.1886,-24.5579
-8.0553,-104.2999,-24.5579
-8.2603,-104.4299,-24.5579
-8.4653,-104.5598,-24.5579
-8.68,-104.6712,-24.5579
-8.885,-104.8012,-24.6579
-9.09,-104.9126,-24.5579
-9.2755,-105.0239,-24.6579
-9.4512,-105.1168,-24.6579
-9.6171,-105.2096,-24.6579
-9.7733,-105.3024,-24.6579
-9.9295,-105.3952,-24.6579
-10.0759,-105.4695,-24.6579
-10.2224,-105.5437,-24.6579
-10.3688,-105.618,-24.6579
-10.5054,-105.6922,-24.6579
-10.6421,-105.7665,-24.6579
-10.769,-105.8408,-24.6579
-10.8959,-105.8964,-24.6579
-11.1692,-106.045,-24.6579
-11.3156,-106.1192,-24.6579
-11.4718,-106.1935,-24.6579
-11.628,-106.2677,-24.6579
-11.8037,-106.342,-24.6579
-11.9697,-106.4534,-24.6579
-12.1454,-106.5462,-24.6579
-12.3211,-106.6576,-24.6579
-12.5065,-106.769,-24.6579
-12.692,-106.8803,-24.6579
-12.8775,-106.9917,-24.6579
-13.0629,-107.1217,-24.6579
-13.2484,-107.2516,-24.6579
-13.4241,-107.3816,-24.6579
-13.6096,-107.5115,-24.6579
-13.7853,-107.6415,-24.6579
-13.9708,-107.7714,-24.6579
-14.1465,-107.9199,-24.6579
-14.3222,-108.0499,-24.6579
-14.5076,-108.1984,-24.6579
-14.6834,-108.3283,-24.6579
-14.8493,-108.4768,-24.6579
-15.025,-108.6254,-24.6579
-15.2007,-108.7739,-24.6579
-15.3764,-108.9038,-24.6579
-15.5424,-109.0523,-24.658
-15.7376,-109.1823,-24.658
-15.9231,-109.3122,-24.658
-16.1085,-109.4422,-24.658
-16.3038,-109.5721,-24.658
-16.4892,-109.7021,-24.658
-16.6845,-109.8135,-24.558
-16.8797,-109.9434,-24.658
-17.0749,-110.0548,-24.558
-17.2799,-110.1662,-24.558
-17.4849,-110.2776,-24.558
-17.6801,-110.3889,-24.558
-17.8851,-110.5003,-24.558
-18.0999,-110.6117,-24.558
-18.3049,-110.7045,-24.558
-18.5099,-110.8159,-24.558
-18.7246,-110.9087,-24.558
-18.9296,-111.0016,-24.558
-19.1444,-111.0944,-24.558
-19.3591,-111.1872,-24.558
-19.5836,-111.28,-24.558
-19.7984,-111.3728,-24.558
-19.9936,-111.4842,-24.558
-20.1888,-111.5956,-24.558
-20.3938,-111.707,-24.558
-20.5891,-111.8184,-24.558
-20.7843,-111.9483,-24.558
-20.9795,-112.0597,-24.558
-21.1845,-112.1711,-24.558
-21.3895,-112.2825,-24.558
-21.5945,-112.3939,-24.558
-21.7995,-112.5052,-24.558
-22.0045,-112.6166,-24.558
-22.2095,-112.728,-24.558
-22.4242,-112.8394,-24.558
-22.6292,-112.9508,-24.558
-22.844,-113.0436,-24.558
-23.049,-113.155,-24.558
-23.2637,-113.2664,-24.558
-23.4785,-113.3592,-24.558
-23.6835,-113.452,-24.5581
-23.908,-113.5448,-24.5581
-24.1227,-113.6191,-24.5581
-24.3472,-113.6933,-24.5581
-24.5718,-113.7676,-24.5581
-24.806,-113.8047,-24.5581
-25.0305,-113.8418,-24.5581
-25.2746,-113.8604,-24.5581
-25.5089,-113.8418,-24.5581
-25.7334,-113.8047,-24.5581
-25.9579,-113.7676,-24.5581
-26.1824,-113.6933,-24.5581
-26.3874,-113.5819,-24.5581
-26.6021,-113.4705,-24.5581
-26.7876,-113.322,-24.5581
-26.9438,-113.155,-24.5581
-27.1097,-112.9879,-24.5581
-27.2366,-112.8022,-24.5581
-27.344,-112.598,-24.5581
-27.4807,-112.4124,-24.558
-27.6173,-112.2267,-24.558
-27.754,-112.0411,-24.558
-27.9004,-111.8555,-24.558
-28.0371,-111.6698,-24.558
-28.1444,-111.4656,-24.558
-28.2616,-111.2614,-24.558
-28.3787,-111.0572,-24.458
-28.4861,-110.853,-24.458
-28.5935,-110.6302,-24.558
-28.7008,-110.426,-24.458
-28.7984,-110.2032,-24.458
-28.8961,-109.9805,-24.458
-28.9937,-109.7763,-24.458
-29.0913,-109.5535,-24.458
-29.1889,-109.3307,-24.458
-29.2865,-109.108,-24.458
-29.3841,-108.9037,-24.458
-29.472,-108.681,-24.458
-29.5598,-108.4582,-24.458
-29.6574,-108.2354,-24.458
-29.7453,-108.0127,-24.458
-29.8331,-107.7899,-24.458
-29.921,-107.5671,-24.458
-30.0088,-107.3258,-24.458
-30.0967,-107.103,-24.458
-30.1748,-106.8802,-24.458
-30.2626,-106.6575,-24.458
-30.3407,-106.4347,-24.458
-30.4188,-106.2119,-24.458
-30.4969,-105.9892,-24.458
-30.575,-105.7478,-24.4579
-30.6531,-105.5251,-24.3579
-30.7214,-105.3023,-24.3579
-30.8093,-105.0795,-24.3579
-30.8874,-104.8568,-24.3579
-30.9752,-104.634,-24.3579
-31.0533,-104.4112,-24.3579
-31.1412,-104.1884,-24.3579
-31.229,-103.9657,-24.3579
-31.3071,-103.7429,-24.3579
-31.3949,-103.5201,-24.3579
-31.4828,-103.3159,-24.3579
-31.5706,-103.0932,-24.3579
-31.6585,-102.8704,-24.3579
-31.7561,-102.6476,-24.3579
-31.844,-102.4248,-24.3579
-31.9416,-102.2206,-24.3579
-32.0294,-101.9979,-24.3579
-32.127,-101.7751,-24.3579
-32.2247,-101.5523,-24.2579
-32.3125,-101.3481,-24.2579
-32.4101,-101.1254,-24.2579
-32.5077,-100.9026,-24.2579
-32.6053,-100.6984,-24.2579
-32.7127,-100.4756,-24.2579
-32.8006,-100.2714,-24.2579
-32.8982,-100.0672,-24.2579
-32.9958,-99.863,-24.2579
-33.0934,-99.6588,-24.2579
-33.2008,-99.4546,-24.1579
-33.2886,-99.2504,-24.1579
-33.396,-99.0462,-24.1579
-33.4936,-98.842,-24.1579
-33.5912,-98.6563,-24.1579
-33.6888,-98.4521,-24.1578
-33.7962,-98.2665,-24.1578
-33.8938,-98.0623,-24.0578
-33.9914,-97.8766,-24.0578
-34.1086,-97.6724,-24.0578
-34.216,-97.4868,-24.0578
-34.3136,-97.3011,-24.0578
-34.4209,-97.0969,-24.0578
-34.5478,-96.9298,-24.0578
-34.665,-96.7442,-23.9578
-34.7821,-96.5771,-23.9578
-34.8992,-96.41,-23.9578
-35.0164,-96.243,-23.9578
-35.153,-96.0759,-23.9578
-35.2799,-95.9274,-23.8578
-35.4068,-95.7603,-23.8578
-35.5142,-95.5932,-23.8578
-35.6216,-95.4261,-23.8578
-35.7387,-95.2591,-23.8578
-35.8461,-95.092,-23.7578
-35.9535,-94.9249,-23.7578
-36.0511,-94.7764,-23.7578
-36.1585,-94.6093,-23.7578
-36.2561,-94.4422,-23.7578
-36.3439,-94.2752,-23.7578
-36.4318,-94.1081,-23.6578
-36.5099,-93.9596,-23.6578
-36.588,-93.8482,-23.6578
-36.6563,-93.7368,-23.6578
-36.7149,-93.6254,-23.6578
-36.7734,-93.5326,-23.6578
-36.8222,-93.4398,-23.5578
-36.871,-93.3469,-23.5578
-36.9198,-93.2727,-23.5578
-36.9589,-93.1984,-23.5578
-37.0077,-93.1056,-23.5578
-37.0467,-93.0314,-23.5578
-37.1053,-92.9385,-23.5578
-37.1541,-92.8643,-23.4578
-37.2029,-92.7529,-23.4578
-37.2615,-92.6601,-23.4578
-37.3201,-92.5673,-23.4578
-37.3689,-92.4559,-23.4578
-37.4372,-92.3445,-23.4578
-37.5055,-92.2517,-23.4578
-37.5836,-92.1588,-23.4578
-37.6617,-92.066,-23.4578
-37.7398,-91.9361,-23.4578
-37.8081,-91.8247,-23.3578
-37.8862,-91.7319,-23.3578
-37.9643,-91.6205,-23.3578
-38.0521,-91.5091,-23.3578
-38.14,-91.3977,-23.3578
-38.2083,-91.3049,-23.2578
-38.2864,-91.2121,-23.2578
-38.384,-91.1007,-23.2578
-38.4524,-91.0264,-23.2578
-38.5207,-90.9336,-23.2578
-38.5988,-90.8408,-23.2578
-38.6671,-90.7665,-23.2578
-38.7354,-90.6923,-23.2578
-38.8038,-90.618,-23.2578
-38.8623,-90.5437,-23.2578
-38.9209,-90.4881,-23.2578
-38.9795,-90.4509,-23.2578
-39.0185,-90.3952,-23.2578
-39.0576,-90.3767,-23.2578
-39.0966,-90.3581,-23.2578
-39.1161,-90.321,-23.2578
-39.1454,-90.3024,-23.2578
-39.1747,-90.2838,-23.2578
-39.1942,-90.2653,-23.2578
-39.2137,-90.2467,-23.2578
-39.2235,-90.2467,-23.2578
-39.243,-90.2096,-23.2578
-39.2528,-90.191,-23.2578
-39.2626,-90.191,-23.2578
-39.2626,-90.1725,-23.1578
-39.2723,-90.1725,-23.1578
-39.2723,-90.1725,-23.1578
-39.2821,-90.1725,-23.1578
-39.2821,-90.1725,-23.1578
-39.2918,-90.1539,-23.1578
-39.2918,-90.1539,-23.1578
-39.2918,-90.1539,-23.1578
-39.2918,-90.1539,-23.1578
-39.3016,-90.1539,-23.1578
-39.3016,-90.1539,-23.1578
-39.3016,-90.1539,-23.1578
-39.3016,-90.1353,-23.0578
-39.3114,-90.1539,-23.0578
-39.3114,-90.1539,-23.0578
-39.3114,-90.1539,-23.0578
-39.3114,-90.1539,-23.0578
-39.3211,-90.1539,-23.0578
-39.3211,-90.1539,-23.0578
-39.3211,-90.1539,-23.0578
-39.3309,-90.1539,-23.0578
-39.3309,-90.1353,-23.0578
-39.3309,-90.1539,-23.0578
-39.3309,-90.1539,-23.0578
-39.3406,-90.1353,-23.0578
-39.3406,-90.1539,-23.0578
-39.3406,-90.1539,-23.0578
-39.3504,-90.1353,-23.0578
-39.3504,-90.1353,-23.0578
-39.3504,-90.1539,-23.0578
-39.3504,-90.1353,-23.0578
-39.3602,-90.1539,-23.0578
-39.3602,-90.1353,-22.9578
-39.3699,-90.1168,-22.9578
-39.3699,-90.1168,-22.9578
-39.3797,-90.1168,-22.9578
-39.3797,-90.0982,-22.9578
-39.3895,-90.0982,-22.9578
-39.3895,-90.0982,-22.9578
-39.3797,-90.0796,-22.9578
-39.3797,-90.0796,-22.9578
-39.3895,-90.0796,-22.9578
-39.3797,-90.0796,-22.9578
-39.3895,-90.0796,-22.9578
-39.3895,-90.0796,-22.9578
-39.3895,-90.0796,-22.9578
-39.3992,-90.0611,-22.9578
-39.3992,-90.0611,-22.8578
-39.409,-90.0611,-22.8578
-39.409,-90.0611,-22.8578
-39.409,-90.0611,-22.8578
-39.409,-90.0425,-22.8578
-39.4187,-90.0425,-22.8578
-39.4187,-90.0425,-22.8578
-39.4187,-90.0425,-22.8578
-39.4285,-90.024,-22.8578
-39.4285,-90.024,-22.8578
-39.4285,-90.024,-22.8578
-39.4285,-90.024,-22.8578
-39.4285,-90.0425,-22.8578
