Latitude,Longitude,Altitude
58.341998833333335,25.568624833333335,69.5
58.341999,25.568624833333335,69.5
58.34199916666667,25.568625,69.4
58.341999333333334,25.568625,69.4
58.341999333333334,25.568625,69.4
58.3419995,25.568625,69.4
58.341999666666666,25.568625166666667,69.3
58.341999666666666,25.568625166666667,69.3
58.34199983333333,25.568625166666667,69.3
58.34199983333333,25.568625333333333,69.3
58.342,25.568625333333333,69.3
58.342,25.5686255,69.2
58.342000166666665,25.5686255,69.2
58.342000166666665,25.568625666666666,69.2
58.342000166666665,25.568625666666666,69.2
58.342000166666665,25.568625833333332,69.2
58.342000166666665,25.568625833333332,69.1
58.342000166666665,25.568626,69.1
58.342000166666665,25.568626166666668,69.1
58.342,25.568626166666668,69.1
58.34199983333333,25.568626333333334,69.1
58.34199983333333,25.568626333333334,69.1
58.341999666666666,25.5686265,69.1
58.3419995,25.5686265,69.1
58.3419995,25.568626666666667,69.1
58.34199916666667,25.568626666666667,69.1
58.34199916666667,25.568626833333333,69.1
58.341999,25.568627,69.1
58.34199866666667,25.568627166666666,69.0
58.341998333333336,25.568627333333332,69.0
58.341998,25.568627666666668,69.0
58.3419975,25.568628166666667,69.0
58.341997,25.5686285,69.0
58.34199666666667,25.568628833333335,69.0
58.341995833333335,25.568629333333334,69.0
58.34199516666666,25.568629666666666,69.0
58.34199433333333,25.568630333333335,68.9
58.3419935,25.568631,68.9
58.3419925,25.5686315,68.9
58.3419915,25.568632166666667,68.9
58.3419905,25.568632833333332,68.9
58.3419895,25.5686335,68.9
58.3419885,25.568634333333332,68.9
58.3419875,25.568635,68.8
58.3419865,25.568635666666665,68.8
58.341985666666666,25.568636333333334,68.8
58.3419845,25.568637,68.8
58.341983166666665,25.568638,68.8
58.341982,25.568638833333335,68.8
58.341980666666664,25.568639833333332,68.7
58.341979,25.568640833333333,68.7
58.3419775,25.568642,68.7
58.341975833333336,25.568643,68.7
58.34197433333333,25.56864433333333,68.7
58.3419725,25.568645666666665,68.6
58.341971,25.568646833333332,68.6
58.341969166666665,25.568648,68.6
58.3419675,25.568649166666667,68.6
58.34196566666667,25.568650333333334,68.6
58.341964,25.5686515,68.6
58.34196216666667,25.568652666666665,68.6
58.3419605,25.568653833333332,68.6
58.34195883333334,25.568654833333333,68.6
58.341957,25.568656,68.6
58.341955166666665,25.568657,68.6
58.341953333333336,25.568658166666665,68.6
58.3419515,25.568659333333333,68.6
58.341949666666665,25.5686605,68.6
58.341947833333336,25.568661666666667,68.6
58.341946,25.568663,68.7
58.3419445,25.568664166666668,68.7
58.34194266666667,25.5686655,68.7
58.341941,25.568667,68.7
58.341939333333336,25.568668333333335,68.7
58.34193766666667,25.568669833333335,68.7
58.341936,25.568671166666668,68.7
58.341934333333334,25.568672666666668,68.7
58.341932666666665,25.568674,68.7
58.341930833333336,25.568675333333335,68.7
58.34192916666667,25.568676833333335,68.7
58.3419275,25.56867816666667,68.6
58.341925833333335,25.568679500000002,68.6
58.341924166666665,25.568680666666666,68.6
58.3419225,25.568682,68.6
58.34192083333333,25.568683166666666,68.6
58.341919,25.568684333333334,68.6
58.341917333333335,25.568685666666667,68.5
58.341915666666665,25.568686833333334,68.5
58.341914,25.568688,68.5
58.34191216666667,25.568689166666665,68.5
58.341910666666664,25.568690333333333,68.5
58.341909,25.5686915,68.5
58.34190733333333,25.568692666666667,68.4
58.341905833333335,25.568693833333334,68.4
58.341904166666666,25.568695166666668,68.4
58.3419025,25.56869633333333,68.4
58.341900833333334,25.568697333333333,68.4
58.341899,25.5686985,68.3
58.341897333333335,25.568699666666667,68.3
58.34189583333333,25.568700833333335,68.3
58.341894,25.568701833333332,68.3
58.341892333333334,25.568703,68.3
58.3418905,25.568704166666667,68.3
58.341888833333336,25.568705166666668,68.2
58.341887,25.568706333333335,68.2
58.34188533333333,25.5687075,68.2
58.34188366666667,25.5687085,68.2
58.34188183333333,25.568709666666667,68.2
58.34188016666667,25.568710833333334,68.2
58.341878333333334,25.56871183333333,68.1
58.3418765,25.568713,68.1
58.341875,25.568714333333332,68.1
58.3418735,25.568715666666666,68.0
58.341871833333336,25.568716666666667,68.0
58.34187,25.568717833333334,68.0
58.34186833333333,25.56871883333333,68.0
58.3418665,25.568719833333333,67.9
58.341864666666666,25.568720833333334,67.9
58.34186316666667,25.568722,67.9
58.3418615,25.568722833333332,67.8
58.34185983333333,25.568723833333333,67.8
58.34185816666667,25.568724666666668,67.7
58.341856666666665,25.5687255,67.7
58.341854833333336,25.568726166666668,67.6
58.34185333333333,25.568726666666667,67.6
58.34185166666666,25.568727333333335,67.5
58.341849833333335,25.568727666666668,67.5
58.341848166666665,25.568728166666666,67.5
58.3418465,25.568728333333333,67.4
58.341845,25.568728,67.4
58.34184316666666,25.568727666666668,67.4
58.3418415,25.568727333333335,67.4
58.34183983333333,25.568726666666667,67.3
58.34183816666667,25.568726166666668,67.3
58.3418365,25.5687255,67.2
58.341835,25.5687245,67.2
58.341833333333334,25.568723333333335,67.2
58.34183183333333,25.568722,67.2
58.34183016666667,25.5687205,67.1
58.341828666666665,25.568719,67.1
58.34182716666667,25.568717166666666,67.1
58.341825666666665,25.568715333333333,67.1
58.341824333333335,25.568713333333335,67.1
58.341823,25.568711166666667,67.0
58.3418215,25.568708833333332,67.0
58.34182033333333,25.5687065,67.0
58.341819,25.568704,67.0
58.341818,25.5687015,66.9
58.341817,25.568698833333332,66.9
58.34181616666667,25.568696166666665,66.9
58.34181516666666,25.5686935,66.8
58.34181433333333,25.568690666666665,66.8
58.341813333333334,25.568688,66.7
58.34181233333333,25.568685333333335,66.7
58.34181133333333,25.5686825,66.6
58.341810333333335,25.568679666666668,66.6
58.3418095,25.568676833333335,66.5
58.34180816666667,25.568674166666668,66.4
58.34180716666667,25.568671333333334,66.3
58.341806,25.568668666666667,66.2
58.341804833333335,25.568666,66.2
58.3418035,25.5686635,66.1
58.341802333333334,25.568660833333333,66.0
58.341801333333336,25.568658,65.9
58.341800166666665,25.568655333333332,65.9
58.341799,25.568652666666665,65.8
58.34179783333333,25.568650166666668,65.8
58.34179666666667,25.5686475,65.7
58.34179566666667,25.568644833333334,65.7
58.341794166666666,25.568642333333333,65.6
58.34179316666667,25.568639666666666,65.5
58.341791666666666,25.568637166666665,65.4
58.341790333333336,25.568634666666668,65.3
58.34178933333333,25.568632,65.3
58.341787833333335,25.568629333333334,65.2
58.341786666666664,25.568626666666667,65.1
58.34178566666667,25.568623833333334,65.1
58.3417845,25.568621166666667,65.0
58.341783,25.568618666666666,64.9
58.34178166666667,25.568616,64.8
58.34178033333333,25.5686135,64.7
58.341779333333335,25.568610833333334,64.7
58.341778166666664,25.568608166666667,64.6
58.341777,25.5686055,64.6
58.34177583333334,25.568602833333333,64.5
58.3417745,25.568600333333332,64.4
58.3417735,25.568597666666665,64.4
58.3417725,25.568594833333332,64.4
58.341771333333334,25.568592166666665,64.3
58.34177016666667,25.5685895,64.3
58.341769166666666,25.5685865,64.2
58.34176816666667,25.568583833333335,64.2
58.341767,25.568581000000002,64.1
58.341766,25.56857816666667,64.1
58.341765,25.568575166666665,64.0
58.341764166666664,25.568572166666666,64.0
58.34176316666667,25.568569333333333,64.0
58.34176216666667,25.568566166666667,64.0
58.341761166666664,25.568562833333335,63.9
58.34176,25.5685595,63.9
58.341758666666664,25.568556166666667,63.8
58.341757333333334,25.568553,63.8
58.34175616666667,25.568549666666666,63.7
58.34175483333333,25.568546166666668,63.7
58.34175333333334,25.568543,63.6
58.341752166666666,25.568539666666666,63.6
58.341751,25.568536166666668,63.5
58.34174983333333,25.568533,63.5
58.34174866666667,25.56853,63.5
58.3417475,25.568527,63.4
58.34174633333333,25.568524166666666,63.4
58.34174516666667,25.5685215,63.4
58.341744,25.568518833333332,63.4
58.341743,25.568516333333335,63.4
58.34174183333333,25.568514,63.4
58.34174083333333,25.568511666666666,63.3
58.34173966666667,25.568509333333335,63.3
58.341738666666664,25.568507,63.3
58.3417375,25.568504833333332,63.3
58.3417365,25.568502666666667,63.3
58.34173533333333,25.5685005,63.3
58.341734333333335,25.568498666666667,63.2
58.341733166666664,25.568496666666668,63.2
58.341732,25.568494833333332,63.2
58.34173083333334,25.568493,63.2
58.341729666666666,25.568491333333334,63.2
58.341728333333336,25.568489666666668,63.2
58.341727166666665,25.56848816666667,63.2
58.341725833333335,25.568486666666665,63.2
58.341724666666664,25.568485166666665,63.1
58.341723333333334,25.568483666666665,63.1
58.341722,25.568482166666666,63.1
58.34172066666667,25.568480666666666,63.1
58.34171933333333,25.5684795,63.1
58.341718,25.568478166666665,63.1
58.34171666666667,25.56847683333333,63.1
58.34171533333333,25.568475666666668,63.1
58.34171383333333,25.5684745,63.1
58.3417125,25.568473333333333,63.1
58.34171116666667,25.568472166666666,63.1
58.34170966666667,25.568471166666665,63.0
58.34170816666666,25.5684705,63.0
58.34170683333333,25.568469333333333,63.0
58.34170533333333,25.568468666666668,63.0
58.341703833333334,25.568468,63.0
58.34170233333333,25.568467333333334,63.0
58.341700833333334,25.568466833333332,63.0
58.34169933333333,25.5684665,62.9
58.3416975,25.568466333333333,62.9
58.341695666666666,25.568466166666667,62.8
58.34169383333333,25.568466,62.7
58.34169216666667,25.568466,62.7
58.3416905,25.568465833333335,62.6
58.341688833333336,25.568465833333335,62.5
58.34168716666667,25.568465833333335,62.5
58.34168566666666,25.56846566666667,62.5
58.34168416666667,25.5684655,62.4
58.341682666666664,25.5684655,62.4
58.34168116666667,25.5684655,62.4
58.341679666666664,25.5684655,62.4
58.34167816666667,25.568465333333332,62.4
58.341676666666665,25.568465166666666,62.3
58.34167516666667,25.568465,62.3
58.341673666666665,25.568464833333334,62.3
58.34167216666667,25.568464666666667,62.3
58.341670666666666,25.5684645,62.3
58.34166916666667,25.568464333333335,62.3
58.341667666666666,25.568464166666665,62.3
58.34166616666667,25.568463833333333,62.3
58.34166466666667,25.568463666666666,62.3
58.34166316666666,25.5684635,62.3
58.34166166666667,25.5684635,62.2
58.341660166666664,25.568463333333334,62.2
58.34165866666667,25.568463166666668,62.2
58.341657166666664,25.568463166666668,62.2
58.34165566666667,25.568463333333334,62.2
58.341654166666665,25.5684635,62.2
58.34165266666667,25.568463833333333,62.2
58.341651166666665,25.568464166666665,62.2
58.341649833333335,25.568464666666667,62.2
58.34164833333333,25.568465166666666,62.2
58.341646833333336,25.56846566666667,62.1
58.3416455,25.568466166666667,62.1
58.341644,25.568466833333332,62.1
58.341642666666665,25.5684675,62.1
58.34164116666667,25.568468333333332,62.1
58.34163983333333,25.568469,62.1
58.3416385,25.56846983333333,62.1
58.341637,25.568470833333333,62.1
58.34163566666667,25.568471666666667,62.1
58.341634166666665,25.568472666666665,62.1
58.341632833333335,25.5684735,62.1
58.34163133333333,25.568474333333334,62.1
58.341629833333336,25.568475166666666,62.1
58.3416285,25.568475833333334,62.1
58.341627,25.568477,62.1
58.341625666666665,25.568477833333333,62.1
58.34162416666667,25.568478666666667,62.1
58.34162283333333,25.5684795,62.1
58.341621333333336,25.5684805,62.1
58.34162,25.5684815,62.1
58.3416185,25.568482333333332,62.1
58.341617166666666,25.568483333333333,62.1
58.34161566666667,25.568484333333334,62.1
58.341614166666666,25.568485333333335,62.1
58.341612833333336,25.5684865,62.1
58.3416115,25.568487333333334,62.1
58.34161,25.568488333333335,62.0
58.341608666666666,25.5684895,62.0
58.34160716666667,25.5684905,62.0
58.34160583333333,25.568491333333334,62.0
58.3416045,25.5684925,62.0
58.341603,25.5684935,62.0
58.34160166666667,25.5684945,62.0
58.341600166666666,25.5684955,62.0
58.341598833333336,25.5684965,62.0
58.3415975,25.5684975,62.0
58.341596,25.568498666666667,62.0
58.341594666666666,25.568499666666668,62.0
58.341593333333336,25.568500833333335,62.0
58.34159183333333,25.568501833333332,62.0
58.3415905,25.568503,62.0
58.341589166666665,25.568504,62.0
58.341587833333335,25.568505166666668,62.0
58.34158633333333,25.568506166666666,62.0
58.341585,25.568507333333333,62.0
58.341583666666665,25.5685085,62.0
58.341582333333335,25.5685095,62.0
58.34158083333333,25.56851066666667,62.0
58.3415795,25.568511833333332,62.0
58.341578166666665,25.568513,62.0
58.341576833333335,25.568514,62.0
58.3415755,25.568515166666668,62.0
58.341574,25.568516333333335,62.0
58.341572666666664,25.5685175,62.0
58.341571333333334,25.568518666666666,62.0
58.34157,25.568519833333333,62.0
58.34156866666667,25.568521,62.0
58.34156733333333,25.568522166666668,62.0
58.341565833333334,25.568523166666665,62.0
58.34156466666666,25.568524333333333,62.0
58.34156316666667,25.5685255,61.9
58.34156183333333,25.5685265,61.9
58.3415605,25.568527666666668,61.9
58.341559,25.568528666666666,61.9
58.34155766666667,25.568529833333333,61.9
58.34155633333334,25.568530833333334,61.9
58.341555,25.568532,61.9
58.34155366666667,25.568533,61.9
58.341552166666666,25.568534166666666,61.9
58.341550833333336,25.568535166666667,61.9
58.3415495,25.568536166666668,61.9
58.341548,25.568537166666665,61.9
58.341546666666666,25.568538166666666,61.9
58.341545333333336,25.568539166666667,61.9
58.34154383333333,25.568540166666665,61.9
58.3415425,25.568541166666666,61.9
58.341541,25.568542166666667,61.9
58.34153966666667,25.568543166666668,61.9
58.341538166666666,25.568544,61.9
58.341536833333336,25.568545,61.9
58.3415355,25.568546,61.9
58.341534,25.5685465,61.9
58.3415325,25.568547333333335,61.8
58.34153116666667,25.568548166666666,61.8
58.341529666666666,25.568548833333335,61.8
58.34152816666667,25.5685495,61.8
