Latitude,Longitude,Altitude
58.34202483333333,25.568590333333333,70.7
58.342025,25.568590333333333,70.7
58.342025,25.568590166666667,70.7
58.342025,25.568590166666667,70.7
58.342025166666666,25.568590166666667,70.7
58.34202533333333,25.56859,70.7
58.34202533333333,25.56859,70.7
58.3420255,25.56859,70.7
58.342025666666665,25.56859,70.7
58.342025666666665,25.56859,70.7
58.34202583333333,25.568589833333334,70.6
58.342026,25.568589833333334,70.6
58.342026,25.568589666666668,70.6
58.34202616666666,25.568589666666668,70.6
58.34202633333334,25.5685895,70.6
58.34202633333334,25.5685895,70.6
58.3420265,25.568589333333332,70.6
58.3420265,25.568589333333332,70.6
58.34202666666667,25.568589333333332,70.6
58.34202666666667,25.568589166666666,70.6
58.342026833333335,25.568589166666666,70.6
58.342027,25.568589,70.6
58.342027,25.568589,70.6
58.342027,25.568589166666666,70.6
58.342026833333335,25.568589333333332,70.6
58.34202666666667,25.568589666666668,70.6
58.34202633333334,25.568589833333334,70.6
58.34202583333333,25.5685905,70.6
58.342025166666666,25.56859083333333,70.6
58.3420245,25.568591666666666,70.6
58.3420235,25.568592333333335,70.6
58.3420225,25.568593333333332,70.5
58.34202166666667,25.5685945,70.5
58.3420205,25.5685955,70.5
58.342019,25.568596833333334,70.5
58.342018,25.568598,70.5
58.34201683333333,25.568599333333335,70.5
58.3420155,25.568601,70.5
58.342014166666665,25.568602333333335,70.4
58.34201266666667,25.568603666666668,70.4
58.34201133333333,25.568605333333334,70.4
58.34201,25.568607,70.3
58.3420085,25.568608833333332,70.3
58.34200716666667,25.568610333333332,70.2
58.342005666666665,25.568612166666668,70.2
58.34200416666667,25.568614,70.2
58.342002666666666,25.568615833333332,70.1
58.34200116666667,25.56861766666667,70.1
58.341999666666666,25.568619666666667,70.1
58.34199816666667,25.5686215,70.0
58.34199666666667,25.5686235,70.0
58.34199516666666,25.568625333333333,70.0
58.34199383333333,25.568627166666666,69.9
58.34199233333333,25.568629,69.9
58.341990833333334,25.5686305,69.9
58.34198933333333,25.568632166666667,69.8
58.34198766666667,25.568633666666667,69.8
58.341986166666665,25.568635166666667,69.8
58.3419845,25.568636666666666,69.8
58.341983,25.568638,69.7
58.34198133333334,25.568639333333333,69.7
58.34197983333333,25.5686405,69.7
58.341978166666664,25.568641833333334,69.6
58.3419765,25.568643,69.6
58.341975,25.56864433333333,69.6
58.3419735,25.568645666666665,69.6
58.34197183333333,25.568646833333332,69.5
58.341970333333336,25.568648166666666,69.5
58.34196883333333,25.5686495,69.5
58.341967333333336,25.568650666666667,69.4
58.34196583333333,25.568652,69.4
58.34196433333334,25.568653333333334,69.4
58.34196283333333,25.568654666666667,69.4
58.34196133333333,25.568655833333334,69.4
58.341959833333334,25.568657166666668,69.3
58.34195833333333,25.56865833333333,69.3
58.341956833333334,25.568659666666665,69.3
58.3419555,25.568660833333333,69.3
58.341954,25.568662333333332,69.3
58.341952666666664,25.5686635,69.2
58.341951,25.568664833333333,69.2
58.341949666666665,25.568666,69.2
58.3419485,25.568667166666668,69.2
58.3419475,25.568668333333335,69.2
58.34194633333333,25.5686695,69.2
58.34194516666667,25.5686705,69.2
58.341944166666664,25.568671666666667,69.2
58.341943,25.568673,69.2
58.3419415,25.568674,69.2
58.34194033333333,25.568675166666665,69.2
58.341939333333336,25.568676333333332,69.2
58.341938166666665,25.568677333333333,69.1
58.341936833333335,25.5686785,69.1
58.3419355,25.568679500000002,69.1
58.341934333333334,25.5686805,69.1
58.341933166666664,25.568681666666667,69.1
58.341931833333334,25.568682666666668,69.1
58.34193066666667,25.568683666666665,69.1
58.3419295,25.568684666666666,69.1
58.34192816666667,25.568685833333333,69.1
58.341927,25.568686833333334,69.1
58.341925833333335,25.568687833333332,69.1
58.3419245,25.568688833333333,69.1
58.341923333333334,25.568689833333334,69.1
58.341922,25.568690833333335,69.1
58.34192083333333,25.568691833333332,69.1
58.34191966666667,25.568692833333333,69.1
58.34191833333333,25.568693833333334,69.1
58.34191716666667,25.568694833333332,69.1
58.34191583333333,25.568695833333333,69.1
58.34191466666667,25.568696833333334,69.0
58.34191333333333,25.568698,69.0
58.34191216666667,25.568699,69.0
58.34191083333333,25.5687,69.0
58.341909666666666,25.568701333333333,69.0
58.3419085,25.568702333333334,69.0
58.34190733333333,25.5687035,69.0
58.341906,25.568704666666665,69.0
58.34190483333333,25.5687055,69.0
58.3419035,25.5687065,69.0
58.34190233333333,25.5687075,69.0
58.341901,25.5687085,69.0
58.341899833333336,25.5687095,69.0
58.341898666666665,25.5687105,69.0
58.341897333333335,25.568711666666665,69.0
58.341896166666665,25.568712666666666,69.0
58.341895,25.568713666666667,69.0
58.34189383333333,25.568714666666665,69.0
58.3418925,25.568715833333332,69.0
58.341891333333336,25.568716833333333,68.9
58.341890166666666,25.568718,68.9
58.341888833333336,25.568719,68.9
58.341887666666665,25.56872,68.9
58.3418865,25.568721166666666,68.9
58.341885166666664,25.568722166666667,68.9
58.341884,25.568723333333335,68.9
58.34188283333334,25.568724333333332,68.9
58.3418815,25.5687255,68.9
58.341880333333336,25.5687265,68.9
58.341879,25.568727666666668,68.9
58.341877833333335,25.568728833333335,68.9
58.3418765,25.56873,68.9
58.34187516666667,25.568731333333332,68.9
58.34187383333333,25.5687325,68.9
58.341872333333335,25.568733833333333,68.9
58.34187083333333,25.568735333333333,68.9
58.341869333333335,25.568736666666666,68.9
58.34186783333333,25.568738,68.9
58.341866333333336,25.5687395,68.9
58.341864666666666,25.568741,68.9
58.34186316666667,25.5687425,68.8
58.3418615,25.568744,68.9
58.34186,25.5687455,68.8
58.3418585,25.568747,68.8
58.34185683333333,25.568748666666668,68.8
58.341855333333335,25.568750166666668,68.8
58.341853666666665,25.568751666666667,68.8
58.341852,25.568752833333335,68.8
58.34185033333333,25.568754,68.8
58.341848666666664,25.568755333333332,68.8
58.341847,25.568756333333333,68.8
58.34184533333333,25.5687575,68.8
58.34184366666667,25.568758333333335,68.8
58.34184183333333,25.568759333333333,68.8
58.341840166666664,25.56876,68.8
58.3418385,25.568760666666666,68.8
58.341836666666666,25.568761333333335,68.8
58.34183483333333,25.568761833333333,68.8
58.34183316666667,25.568761833333333,68.8
